security,datetime,open,high,low,close,RSI,STOCHASTIC,ATR
EUR_USD,2012-04-30 21:00:00,1.3237,1.32838,1.32395,1.32045,52.22510813235026,70.98709347669931,0.006414537124881525
EUR_USD,2012-05-01 21:00:00,1.31586,1.32414,1.32372,1.31223,48.96818683263223,53.020265689485306,0.005869629699905259
EUR_USD,2012-05-02 21:00:00,1.31528,1.31805,1.31583,1.30958,47.97048822006459,34.34389833103642,0.005859703759924195
EUR_USD,2012-05-03 21:00:00,1.30837,1.31783,1.31526,1.30805,47.393754593327955,15.357525646914459,0.006337763007939375
EUR_USD,2012-05-05 21:00:00,1.30144,1.30837,1.30837,1.30088,44.78357223588188,-2.021129995406858,0.0051342104063515194
EUR_USD,2012-05-06 21:00:00,1.3051,1.30654,1.30149,1.29555,42.96393387390644,-13.932004578786684,0.005239368325081215
EUR_USD,2012-05-07 21:00:00,1.30058,1.30652,1.30512,1.29828,44.16598761572823,-20.11604807896489,0.006385494660064957
EUR_USD,2012-05-08 21:00:00,1.29294,1.30077,1.3006,1.29116,41.78977676112852,-22.669600340488895,0.005606395728051942
EUR_USD,2012-05-09 21:00:00,1.2936,1.29793,1.29297,1.29244,42.36644452458041,-15.805185690057016,0.005839116582441542
EUR_USD,2012-05-10 21:00:00,1.29169,1.29576,1.29358,1.29054,41.73161302290166,-14.113500685547864,0.005335293265953232
EUR_USD,2012-05-11 21:00:00,1.29169,1.29169,1.29169,1.29169,42.27321633007389,-2.7864068530545576,0.004498234612762582
EUR_USD,2012-05-12 21:00:00,1.29016,1.2935,1.29169,1.29008,41.711706246650444,-3.750194960784288,0.003960587690210084
EUR_USD,2012-05-13 21:00:00,1.2823,1.29044,1.29021,1.28215,39.067596202820596,-8.501392128604763,0.0032404701521680955
EUR_USD,2012-05-14 21:00:00,1.27296,1.28692,1.28232,1.2722,36.0974916001553,-15.825172704664908,0.003546376121734509
EUR_USD,2012-05-15 21:00:00,1.27162,1.27589,1.27293,1.26815,34.97778919815211,-17.23592672684074,0.0035751008973876016
EUR_USD,2012-05-16 21:00:00,1.26981,1.27494,1.2716,1.2667,34.58051236034446,-13.07383989094224,0.004218080717910052
EUR_USD,2012-05-17 21:00:00,1.27815,1.27945,1.26979,1.26427,33.9127447370563,-8.890526971478772,0.0059244645743280495
EUR_USD,2012-05-18 21:00:00,1.27715,1.27815,1.27815,1.27715,40.24029002391466,-1.8297771894942336,0.007515571659462419
EUR_USD,2012-05-19 21:00:00,1.27647,1.27897,1.2774,1.2744,39.40693455980577,3.6695681856972606,0.006376457327569922
EUR_USD,2012-05-20 21:00:00,1.28176,1.28243,1.27651,1.27255,38.847061399271325,8.380269670592337,0.006707165862055935
EUR_USD,2012-05-21 21:00:00,1.26838,1.28199,1.28181,1.26584,36.88101437200493,1.770409697920684,0.007253732689644727
EUR_USD,2012-05-22 21:00:00,1.25824,1.26886,1.2684,1.25456,33.89759407010423,-10.144044562633757,0.0064069861517157866
EUR_USD,2012-05-23 21:00:00,1.25324,1.262,1.2583,1.25161,33.171630912323224,-15.460288805849048,0.006613588921372652
EUR_USD,2012-05-24 21:00:00,1.25194,1.26028,1.25327,1.24964,32.68801374895099,-15.233726301501152,0.007024871137098158
EUR_USD,2012-05-25 21:00:00,1.25194,1.25194,1.25194,1.25194,33.852760406431585,-5.9420176744450375,0.00607989690967852
EUR_USD,2012-05-26 21:00:00,1.25761,1.2581,1.25234,1.25194,33.852760406431585,-2.196007259528147,0.006095917527742805
EUR_USD,2012-05-27 21:00:00,1.25413,1.26244,1.25757,1.25251,34.154933534605675,0.3891050583657316,0.006976734022194235
EUR_USD,2012-05-28 21:00:00,1.25028,1.25746,1.2541,1.2461,32.431413170919726,-3.8436991744385516,0.006571387217755391
EUR_USD,2012-05-29 21:00:00,1.23667,1.25053,1.25026,1.23619,30.009489437957342,-14.15139148213086,0.0061431097742042995
EUR_USD,2012-05-30 21:00:00,1.23654,1.24287,1.23665,1.23366,29.429070913402043,-16.293648108951615,0.006250487819363444
EUR_USD,2012-05-31 21:00:00,1.24346,1.24588,1.23656,1.22886,28.352797655101497,-16.568512767377893,0.00744439025549078
EUR_USD,2012-06-02 21:00:00,1.24177,1.24346,1.24316,1.23939,33.84351177644565,-4.510016203313467,0.008875512204392613
EUR_USD,2012-06-03 21:00:00,1.24995,1.25097,1.24172,1.23862,33.648446385214186,-1.3933486168547662,0.009416409763514075
EUR_USD,2012-06-04 21:00:00,1.24525,1.25425,1.24993,1.24104,34.86895471458868,6.369897630672451,0.010659127810811268
EUR_USD,2012-06-05 21:00:00,1.25812,1.25855,1.24528,1.2441,36.39927052617181,10.098346335567614,0.012029302248649043
EUR_USD,2012-06-06 21:00:00,1.25601,1.26254,1.25809,1.25404,41.05341521205055,21.437395538114767,0.013311441798919237
EUR_USD,2012-06-07 21:00:00,1.25168,1.25748,1.25604,1.24356,38.01898950979197,23.268657801031768,0.011337153439135366
EUR_USD,2012-06-08 21:00:00,1.25106,1.25171,1.25131,1.25091,41.17362108455588,28.217426059152547,0.010699722751308314
EUR_USD,2012-06-09 21:00:00,1.26403,1.26714,1.25154,1.25121,41.29977099933836,26.160889470241774,0.011805778201046646
EUR_USD,2012-06-10 21:00:00,1.24825,1.26683,1.26407,1.24808,40.365502831438604,29.526614235795893,0.01256862256083731
EUR_USD,2012-06-11 21:00:00,1.25036,1.25294,1.24828,1.24428,39.25036106923635,27.06556928059767,0.011026898048669822
EUR_USD,2012-06-12 21:00:00,1.2557,1.26105,1.25032,1.24738,40.63442373998958,28.213741651791594,0.01217551843893585
EUR_USD,2012-06-13 21:00:00,1.26329,1.26372,1.25568,1.25424,43.577168596509175,39.033032510102096,0.013008414751148684
EUR_USD,2012-06-14 21:00:00,1.26383,1.26646,1.26327,1.25924,45.61002149846226,55.78809679529087,0.012850731800918927
EUR_USD,2012-06-16 21:00:00,1.26966,1.27381,1.26383,1.26383,47.409410473339776,68.3965803562152,0.013194585440735183
EUR_USD,2012-06-17 21:00:00,1.25761,1.27477,1.26972,1.25572,44.70605039058774,65.83937223867116,0.012743668352588137
EUR_USD,2012-06-18 21:00:00,1.26848,1.27306,1.25758,1.2569,45.17658313472584,58.86137775053296,0.013662934682070537
EUR_USD,2012-06-19 21:00:00,1.27066,1.27432,1.26845,1.26379,47.85680266819348,58.21338218616398,0.01441434774565643
EUR_USD,2012-06-20 21:00:00,1.254,1.27077,1.27063,1.25315,44.389955911740365,55.97138619907511,0.012927478196525143
EUR_USD,2012-06-21 21:00:00,1.25698,1.25834,1.25398,1.25196,44.02099579923122,51.66186862077976,0.011379982557220121
EUR_USD,2012-06-22 21:00:00,1.25698,1.25698,1.25698,1.25698,45.980408908595486,43.29800160827904,0.010107986045776103
EUR_USD,2012-06-23 21:00:00,1.25475,1.25628,1.25619,1.2543,45.10841639732294,41.51319716675753,0.008244388836620896
EUR_USD,2012-06-24 21:00:00,1.25042,1.25591,1.25471,1.24715,42.864865649452895,30.19237954625176,0.006917511069296739
EUR_USD,2012-06-25 21:00:00,1.24914,1.25305,1.25038,1.24417,41.96495669123726,13.546894961872555,0.006714008855437394
EUR_USD,2012-06-26 21:00:00,1.24686,1.25084,1.24912,1.24456,42.129441721852054,-3.821963437580529,0.006705207084349906
EUR_USD,2012-06-27 21:00:00,1.24435,1.25244,1.24683,1.24076,40.95931997402182,-13.177382722830664,0.006940165667479903
EUR_USD,2012-06-28 21:00:00,1.26643,1.2693,1.24437,1.24329,42.067543768680885,-13.106930651655809,0.011260132533983926
EUR_USD,2012-06-30 21:00:00,1.2678,1.26788,1.26699,1.26584,50.614724417583304,15.115747717540186,0.01392610602718712
EUR_USD,2012-07-01 21:00:00,1.2577,1.2681,1.26784,1.25684,47.70858341193502,36.03070175438611,0.011592884821749682
EUR_USD,2012-07-02 21:00:00,1.26079,1.26273,1.25763,1.25594,47.42688289466278,49.90131578947389,0.010452307857399736
EUR_USD,2012-07-03 21:00:00,1.2528,1.26079,1.26077,1.25084,45.840205613099535,33.45394736842111,0.009331846285919793
EUR_USD,2012-07-04 21:00:00,1.23912,1.25387,1.25285,1.23642,41.75434079070367,11.063596491228244,0.008071477028735853
EUR_USD,2012-07-05 21:00:00,1.22865,1.24015,1.23914,1.22605,39.15781500195976,-13.869041464170971,0.007203181622988684
EUR_USD,2012-07-06 21:00:00,1.22865,1.22865,1.22865,1.22865,40.12356516671452,-20.963339709784982,0.006282545298390936
EUR_USD,2012-07-07 21:00:00,1.22636,1.22662,1.22478,1.22304,38.75062542944252,-13.406466493036524,0.005800036238712757
EUR_USD,2012-07-08 21:00:00,1.23127,1.23243,1.2264,1.22561,39.72800010265583,-0.6017607774010496,0.006518028990970207
EUR_USD,2012-07-09 21:00:00,1.22501,1.23338,1.23129,1.22356,39.21168019660455,-1.422646257148056,0.006768423192776133
EUR_USD,2012-07-10 21:00:00,1.22393,1.22969,1.22504,1.22129,38.63648529087904,-2.791949616986455,0.0066407385542209
EUR_USD,2012-07-11 21:00:00,1.22036,1.22487,1.22399,1.2167,37.48626291713572,-8.71347539934719,0.006028590843376704
EUR_USD,2012-07-12 21:00:00,1.22493,1.2257,1.22033,1.21626,37.37592129782745,-10.662993568092459,0.006622872674701387
EUR_USD,2012-07-13 21:00:00,1.22493,1.22493,1.22493,1.22493,40.92072384979601,-5.00228941907695,0.0070322981397611456
EUR_USD,2012-07-14 21:00:00,1.22678,1.22733,1.22493,1.22493,40.920723849796005,3.49193383704328,0.006105838511808908
EUR_USD,2012-07-15 21:00:00,1.22727,1.22901,1.22683,1.21758,38.92196581738343,4.390443128446319,0.005700670809447099
EUR_USD,2012-07-16 21:00:00,1.22944,1.2317,1.22729,1.21893,39.48360788455492,0.3063099857058771,0.007384536647557663
EUR_USD,2012-07-17 21:00:00,1.22834,1.23064,1.22946,1.22171,40.64627881696592,-1.885508134231492,0.008249629318046108
EUR_USD,2012-07-18 21:00:00,1.22809,1.23244,1.22831,1.22293,41.15949280619034,1.7561772513787088,0.008745703454436867
EUR_USD,2012-07-19 21:00:00,1.21565,1.22829,1.22806,1.21442,38.74220765411016,-1.4147854995800682,0.008068562763549501
EUR_USD,2012-07-21 21:00:00,1.21213,1.21565,1.21565,1.21062,37.71892762041138,-5.550831387742449,0.006700850210839569
EUR_USD,2012-07-22 21:00:00,1.21175,1.21449,1.21217,1.20677,36.70288772623457,-10.880748998541947,0.006134680168671664
EUR_USD,2012-07-23 21:00:00,1.20601,1.21382,1.21172,1.20424,36.04287262968861,-11.83799839811652,0.006317744134937332
EUR_USD,2012-07-24 21:00:00,1.21579,1.21709,1.20603,1.20534,36.556016913644235,-9.122072363553677,0.0076241953079498725
EUR_USD,2012-07-25 21:00:00,1.22825,1.23294,1.21577,1.21175,39.48297637679638,0.02617457824043153,0.011619356246359867
EUR_USD,2012-07-26 21:00:00,1.23201,1.23898,1.22828,1.22415,44.597902730155326,23.43815537760848,0.014741484997087868
EUR_USD,2012-07-28 21:00:00,1.22972,1.23411,1.23201,1.22942,46.582875341314164,47.581038922995724,0.01378518799767029
EUR_USD,2012-07-29 21:00:00,1.22605,1.23104,1.22977,1.22255,44.43587823096425,58.70510875063246,0.011352150398136224
EUR_USD,2012-07-30 21:00:00,1.23042,1.23301,1.22607,1.22489,45.32382246233629,59.45371775417314,0.011173720318508962
EUR_USD,2012-07-31 21:00:00,1.22252,1.23362,1.2304,1.22183,44.36473556280143,51.77541729893795,0.01068497625480715
EUR_USD,2012-08-01 21:00:00,1.21801,1.24053,1.22249,1.21338,41.835798446439746,42.16467638714793,0.012287981003845708
EUR_USD,2012-08-02 21:00:00,1.23863,1.23928,1.21803,1.21665,43.133488631330096,33.34613269996269,0.015010384803076576
EUR_USD,2012-08-03 21:00:00,1.23863,1.23863,1.23863,1.23863,50.77081100394804,48.859903381642546,0.01640430784246124
EUR_USD,2012-08-04 21:00:00,1.23974,1.23993,1.23863,1.23774,50.48679168277425,72.39613526570069,0.013383446273969007
EUR_USD,2012-08-05 21:00:00,1.24004,1.24434,1.23978,1.2342,49.350827250710225,86.64583735279331,0.012026757019175195
EUR_USD,2012-08-06 21:00:00,1.23988,1.24421,1.24,1.23759,50.4551727654676,82.60844597278505,0.011623405615340171
EUR_USD,2012-08-07 21:00:00,1.23651,1.24025,1.23985,1.23268,48.858991659279,75.15879230836158,0.00983072449227216
EUR_USD,2012-08-08 21:00:00,1.23059,1.23874,1.23649,1.2267,46.9861988664151,68.63308100582957,0.009076579593817719
EUR_USD,2012-08-09 21:00:00,1.22889,1.23166,1.23055,1.22414,46.201925719584025,56.93030540328895,0.00825326367505419
EUR_USD,2012-08-11 21:00:00,1.2291,1.22932,1.22889,1.22776,47.48419408897901,52.64943878882795,0.007638610940043345
EUR_USD,2012-08-12 21:00:00,1.23322,1.23736,1.2291,1.2261,46.953308213984485,52.12738188462546,0.008030888752034686
EUR_USD,2012-08-13 21:00:00,1.23223,1.23856,1.23324,1.23174,48.959006000499215,58.74010267119122,0.008916711001627777
EUR_USD,2012-08-14 21:00:00,1.22904,1.23437,1.23225,1.22643,47.220112895055045,57.58287653354217,0.007659368801302204
EUR_USD,2012-08-15 21:00:00,1.23556,1.2373,1.22901,1.22562,46.95693236000863,51.61231436669711,0.008301495041041796
EUR_USD,2012-08-16 21:00:00,1.23336,1.23824,1.23554,1.22892,48.174306424676004,43.039211369393996,0.009165196032833452
EUR_USD,2012-08-17 21:00:00,1.23336,1.23336,1.23336,1.23336,49.77857376275866,44.71154952654513,0.008220156826266763
EUR_USD,2012-08-18 21:00:00,1.23525,1.23576,1.23336,1.23334,49.77139446923308,52.61624223995971,0.007056125461013402
EUR_USD,2012-08-19 21:00:00,1.23453,1.23691,1.23522,1.22954,48.399388524162866,53.401748384644954,0.006358900368810693
EUR_USD,2012-08-20 21:00:00,1.24726,1.24876,1.23455,1.23427,50.168207917651,51.595268954614454,0.008931120295048557
EUR_USD,2012-08-21 21:00:00,1.25289,1.25385,1.24723,1.24314,53.27534545810258,55.56516913332362,0.011060896236038831
EUR_USD,2012-08-22 21:00:00,1.25642,1.25898,1.25291,1.25239,56.22023346472005,68.9516956099297,0.01201671698883108
EUR_USD,2012-08-23 21:00:00,1.25121,1.25697,1.25644,1.24817,54.59625773459038,72.69404991880772,0.01052937359106487
EUR_USD,2012-08-25 21:00:00,1.25132,1.25156,1.25121,1.25087,55.44803938643725,73.67639044608121,0.009101498872851898
EUR_USD,2012-08-26 21:00:00,1.24989,1.25359,1.2513,1.24902,54.720398484669275,68.00708984158628,0.00782519909828153
EUR_USD,2012-08-27 21:00:00,1.25649,1.25769,1.24987,1.24654,53.74237126223808,66.20139581256221,0.007994159278625216
EUR_USD,2012-08-28 21:00:00,1.25298,1.25737,1.25646,1.25189,55.51666055944306,67.3313393153871,0.008561327422900196
EUR_USD,2012-08-29 21:00:00,1.25066,1.25637,1.25296,1.24875,54.25318902801359,67.03223662346288,0.007745061938320166
EUR_USD,2012-08-30 21:00:00,1.2576,1.26376,1.25064,1.2494,54.47505897700992,67.08593907281757,0.009198049550656126
EUR_USD,2012-09-01 21:00:00,1.25715,1.2576,1.2576,1.25581,56.62131709161877,67.34049834055826,0.0089984396405249
EUR_USD,2012-09-02 21:00:00,1.25927,1.26113,1.25721,1.256,56.68393526296777,71.22952191731002,0.008262751712419919
EUR_USD,2012-09-03 21:00:00,1.25659,1.26281,1.25924,1.25552,56.47089602932805,77.05262231281804,0.007972201369935933
EUR_USD,2012-09-04 21:00:00,1.26012,1.26244,1.25664,1.25018,54.12959295419469,71.62589928057565,0.007761761095948754
EUR_USD,2012-09-05 21:00:00,1.26311,1.26516,1.2601,1.25617,56.235150975989605,70.78001001688283,0.009205408876759002
EUR_USD,2012-09-06 21:00:00,1.28161,1.28174,1.26314,1.26266,58.376626086772056,65.53815868604164,0.01247832710140722
EUR_USD,2012-09-08 21:00:00,1.28089,1.28161,1.28161,1.28076,63.52572671437391,77.88932744099198,0.013772661681125783
EUR_USD,2012-09-09 21:00:00,1.27585,1.2812,1.28093,1.2756,61.28970501658085,81.94846355243186,0.011106129344900626
EUR_USD,2012-09-10 21:00:00,1.2855,1.28712,1.27588,1.27553,61.259444870258164,87.74546003859639,0.011188903475920497
EUR_USD,2012-09-11 21:00:00,1.28997,1.29368,1.28547,1.28154,62.88690498879401,81.57699240838794,0.012581122780736375
EUR_USD,2012-09-12 21:00:00,1.29896,1.3002,1.29,1.28575,63.9833300456585,76.71419323723619,0.013796898224589123
EUR_USD,2012-09-13 21:00:00,1.31283,1.31688,1.29899,1.29804,66.93341278381897,74.69138925866552,0.01726351857967132
EUR_USD,2012-09-15 21:00:00,1.31203,1.31315,1.31283,1.31127,69.69743336947835,78.74443876636785,0.01683281486373705
EUR_USD,2012-09-16 21:00:00,1.3117,1.3172,1.31207,1.30836,68.39653784466945,83.46118189379054,0.014652251890989638
EUR_USD,2012-09-17 21:00:00,1.30478,1.31218,1.31168,1.30294,66.02218593194951,85.77316202220969,0.012485801512791697
EUR_USD,2012-09-18 21:00:00,1.30486,1.30852,1.30476,1.29932,64.47572224804202,79.71186692410522,0.011104641210233341
EUR_USD,2012-09-19 21:00:00,1.29685,1.30591,1.30484,1.29193,61.43668031852074,71.4330728065842,0.010201712968186649
EUR_USD,2012-09-20 21:00:00,1.29799,1.30478,1.29689,1.29556,62.3387105743163,67.65548849643179,0.010731370374549326
EUR_USD,2012-09-21 21:00:00,1.29799,1.29799,1.29799,1.29799,62.93903541749657,66.88701923076934,0.009071096299639448
EUR_USD,2012-09-22 21:00:00,1.29766,1.29842,1.29799,1.29656,62.334154029620784,68.18163354630295,0.007342877039711545
EUR_USD,2012-09-23 21:00:00,1.29307,1.29906,1.2977,1.28912,59.26842557831962,63.56322692265359,0.0063743016317692695
EUR_USD,2012-09-24 21:00:00,1.29001,1.29708,1.29309,1.28862,59.0664639273279,57.452664024658866,0.006691441305415409
EUR_USD,2012-09-25 21:00:00,1.28733,1.2913,1.28999,1.28353,57.02027439170293,50.28071334214022,0.005889153044332286
EUR_USD,2012-09-26 21:00:00,1.29134,1.29286,1.28736,1.28288,56.76051572225361,45.70143343967701,0.006577322435465797
EUR_USD,2012-09-27 21:00:00,1.28579,1.29597,1.29137,1.28387,57.068664353555576,40.88114960220694,0.007879857948372648
EUR_USD,2012-09-29 21:00:00,1.28472,1.28585,1.28579,1.28412,57.14844075418566,32.72770661574047,0.006699886358698093
EUR_USD,2012-09-30 21:00:00,1.28884,1.29389,1.28476,1.2804,55.55922662515451,23.075737080344368,0.007313909086958486
EUR_USD,2012-10-01 21:00:00,1.29196,1.2968,1.28882,1.28804,58.03838301002348,20.10325911584403,0.009131127269566783
EUR_USD,2012-10-02 21:00:00,1.29054,1.29371,1.29194,1.28775,57.911525781725686,16.528292209929145,0.008438901815653394
EUR_USD,2012-10-03 21:00:00,1.30181,1.30316,1.29056,1.29019,58.69729230658134,18.461486124357588,0.009833121452522745
EUR_USD,2012-10-04 21:00:00,1.30389,1.30715,1.30179,1.2994,61.50364958588803,23.695026715988785,0.011258497162018214
EUR_USD,2012-10-06 21:00:00,1.30254,1.30389,1.30389,1.30185,62.21024086277268,38.18331278257324,0.00990479772961455
EUR_USD,2012-10-07 21:00:00,1.29679,1.3026,1.30252,1.29377,58.544169651282346,41.86189889025937,0.008073838183691645
EUR_USD,2012-10-08 21:00:00,1.28848,1.29908,1.29682,1.28588,55.25490548746495,28.180278884760984,0.007521070546953302
EUR_USD,2012-10-09 21:00:00,1.28741,1.29135,1.28845,1.28355,54.322516452360325,8.922123277448012,0.0071108564375626584
EUR_USD,2012-10-10 21:00:00,1.29276,1.29519,1.28738,1.28254,53.914553207612414,-3.6410411688370345,0.008016685150050147
EUR_USD,2012-10-11 21:00:00,1.29529,1.29918,1.29274,1.29226,57.12051859588226,6.163121212622786,0.009741348120040115
EUR_USD,2012-10-13 21:00:00,1.29538,1.29613,1.29529,1.29441,57.792382511918234,22.22718475509937,0.0085670784960321
EUR_USD,2012-10-14 21:00:00,1.29488,1.29788,1.29536,1.28913,55.57995670196652,32.03811225249412,0.0075476627968256525
EUR_USD,2012-10-15 21:00:00,1.30536,1.30608,1.29486,1.29429,57.235059693145075,35.060294774453276,0.009428130237460482
EUR_USD,2012-10-16 21:00:00,1.31189,1.31394,1.30538,1.30531,60.487682470786496,44.168744961150054,0.01147250418996842
EUR_USD,2012-10-17 21:00:00,1.30666,1.31286,1.31192,1.30557,60.56089541723402,61.43485430714322,0.010688003351974725
EUR_USD,2012-10-18 21:00:00,1.30244,1.30771,1.30668,1.30133,58.72522037730721,66.17546264564753,0.008978402681579787
EUR_USD,2012-10-20 21:00:00,1.30214,1.30273,1.30244,1.30166,58.82570532792532,62.00594014164947,0.0074627221452638
EUR_USD,2012-10-21 21:00:00,1.30598,1.30834,1.30218,1.30159,58.79429598785664,57.45944710989274,0.007306177716211044
EUR_USD,2012-10-22 21:00:00,1.29865,1.30757,1.30595,1.29521,55.976291461789685,50.468357322366934,0.007040942172968811
EUR_USD,2012-10-23 21:00:00,1.29738,1.29968,1.29862,1.29203,54.62627890581525,36.99874033488308,0.006526753738375044
EUR_USD,2012-10-24 21:00:00,1.29339,1.30235,1.29736,1.29273,54.87410877892297,24.487600848906187,0.007285402990700013
EUR_USD,2012-10-25 21:00:00,1.29371,1.29562,1.29341,1.28828,52.971384713935954,13.679718875502102,0.006406322392560023
EUR_USD,2012-10-26 21:00:00,1.29371,1.29371,1.29371,1.29371,54.94348503345258,15.788152610441728,0.006211057914047983
EUR_USD,2012-10-27 21:00:00,1.29418,1.297,1.29446,1.29408,55.07627575049745,17.48242971887541,0.00562684633123839
EUR_USD,2012-10-28 21:00:00,1.29039,1.2947,1.2942,1.28852,52.66350423411546,17.783634538152537,0.004625477064990725
EUR_USD,2012-10-29 21:00:00,1.29594,1.29835,1.29041,1.2886,52.694350535186345,11.37048192771087,0.005666381651992537
EUR_USD,2012-10-30 21:00:00,1.29601,1.30205,1.29596,1.29466,54.99259818717052,12.098393574297242,0.007223105321594023
EUR_USD,2012-10-31 21:00:00,1.29431,1.29827,1.29603,1.29249,54.02040622099075,17.080823293172475,0.006500484257275242
EUR_USD,2012-11-01 21:00:00,1.28375,1.29508,1.29428,1.28213,49.682551905896645,3.8199920378493837,0.005718387405820213
EUR_USD,2012-11-02 21:00:00,1.28375,1.28375,1.28375,1.28375,50.327774036784724,-5.316554146889466,0.004898709924656161
EUR_USD,2012-11-03 21:00:00,1.2817,1.28241,1.28171,1.28168,49.48893744893571,-11.76073375081544,0.004326967939724937
EUR_USD,2012-11-04 22:00:00,1.27957,1.28422,1.28172,1.27674,47.53304426734285,-5.171165580721752,0.003969574351779947
EUR_USD,2012-11-05 22:00:00,1.2814,1.28267,1.27955,1.27637,47.387932445054865,-8.253456944490239,0.004361659481423957
EUR_USD,2012-11-06 22:00:00,1.27715,1.28766,1.28142,1.27366,46.316574916135096,-14.116555839127578,0.00574732758513917
EUR_USD,2012-11-07 22:00:00,1.27467,1.27811,1.27712,1.27173,45.55775236360861,-14.731275248900596,0.0054878620681113495
EUR_USD,2012-11-08 22:00:00,1.27135,1.27902,1.27465,1.26902,44.498774020895034,-17.21938063985658,0.005848289654489083
EUR_USD,2012-11-09 22:00:00,1.27135,1.27135,1.27135,1.27135,45.62299062260559,-11.325254751734937,0.005144631723591256
EUR_USD,2012-11-10 22:00:00,1.27128,1.27163,1.27046,1.27016,45.13990693317494,-5.8398659005072515,0.004349705378873028
EUR_USD,2012-11-11 22:00:00,1.27096,1.27392,1.27124,1.26978,44.982565631561684,-0.9802457737748496,0.00423176430309842
EUR_USD,2012-11-12 22:00:00,1.27043,1.27284,1.27094,1.26617,43.49270594167046,-5.464410088606989,0.003997411442478749
EUR_USD,2012-11-13 22:00:00,1.27352,1.27796,1.27041,1.27006,45.504696236952356,-5.563672506246117,0.005555929153982993
EUR_USD,2012-11-14 22:00:00,1.27809,1.28021,1.27354,1.27174,46.35801084780082,-3.4517159372510355,0.006474743323186415
EUR_USD,2012-11-15 22:00:00,1.27427,1.2785,1.27807,1.26906,45.19027697933287,-0.38980193847448685,0.006531794658549108
EUR_USD,2012-11-17 22:00:00,1.2749,1.2753,1.27442,1.27404,47.72166453358972,3.803202697008139,0.0064734357268392915
EUR_USD,2012-11-18 22:00:00,1.28132,1.282,1.27494,1.27402,47.71250955774349,6.205225453013033,0.0067707485814714275
EUR_USD,2012-11-19 22:00:00,1.2817,1.28299,1.2813,1.2765,48.96832659607005,14.043404972608394,0.007210598865177172
EUR_USD,2012-11-20 22:00:00,1.28298,1.28336,1.28172,1.27366,47.61360651789884,14.107621969942237,0.007140479092141756
EUR_USD,2012-11-21 22:00:00,1.28841,1.2899,1.28296,1.28248,51.88968806751389,26.61302621794182,0.008960383273713412
EUR_USD,2012-11-22 22:00:00,1.29755,1.29912,1.28839,1.28686,53.825907734154306,39.29613335481752,0.010496306618970727
EUR_USD,2012-11-23 22:00:00,1.29755,1.29755,1.29755,1.29755,58.084961968546416,66.91815065799922,0.0105350452951766
EUR_USD,2012-11-24 22:00:00,1.2968,1.2968,1.29608,1.29605,57.31753140345854,80.37849761987653,0.008722036236141296
EUR_USD,2012-11-25 22:00:00,1.29716,1.29846,1.29682,1.29443,56.483761894688556,89.16753744339918,0.007459628988913043
EUR_USD,2012-11-26 22:00:00,1.29428,1.30092,1.29698,1.29157,55.02202445031497,80.77513342491453,0.007265703191130456
EUR_USD,2012-11-27 22:00:00,1.29529,1.29547,1.29426,1.28803,53.25726662153312,70.25669847356339,0.006592562552904324
EUR_USD,2012-11-28 22:00:00,1.2979,1.30143,1.29527,1.2939,55.694857336862576,67.61040180672387,0.007954050042323475
EUR_USD,2012-11-29 22:00:00,1.29851,1.30276,1.29786,1.29683,56.85661012513793,71.71537933877342,0.008135240033858755
EUR_USD,2012-12-02 22:00:00,1.30529,1.30759,1.29851,1.29851,57.517358367160654,77.65761634522651,0.008660192027087024
EUR_USD,2012-12-03 22:00:00,1.30943,1.31086,1.30532,1.30458,59.81753402200319,80.5740568728499,0.009398153621669592
EUR_USD,2012-12-04 22:00:00,1.30679,1.31268,1.3094,1.30603,60.34807186450791,81.44024339464184,0.009138522897335674
EUR_USD,2012-12-05 22:00:00,1.29692,1.30867,1.30676,1.29504,54.68678548622512,75.67024589018992,0.007838818317868534
EUR_USD,2012-12-06 22:00:00,1.29269,1.29737,1.29695,1.28763,51.32823538108186,59.511685207999086,0.006737054654294817
EUR_USD,2012-12-07 22:00:00,1.29269,1.29269,1.29269,1.29269,53.351991205420205,47.33982501386614,0.006401643723435823
EUR_USD,2012-12-09 22:00:00,1.29407,1.29466,1.289,1.28857,51.546681620841134,40.24499825174854,0.006253314978748658
EUR_USD,2012-12-10 22:00:00,1.30051,1.3015,1.29409,1.29289,53.26213802036505,44.09942829271859,0.007588651982998948
EUR_USD,2012-12-11 22:00:00,1.30741,1.30979,1.30049,1.29958,55.77073835585244,47.59990933045858,0.009450921586399142
EUR_USD,2012-12-12 22:00:00,1.30773,1.31006,1.30739,1.30412,57.37679810284041,59.38911803125141,0.009656737269119323
EUR_USD,2012-12-13 22:00:00,1.3163,1.31736,1.30772,1.30666,58.254135392890674,66.5001449268198,0.010373389815295488
EUR_USD,2012-12-15 22:00:00,1.31685,1.31764,1.31724,1.31648,61.429386609770965,79.0936526866759,0.01049471185223639
EUR_USD,2012-12-16 22:00:00,1.31642,1.31879,1.31692,1.31441,60.42713049000291,83.40887214276545,0.008857769481789074
EUR_USD,2012-12-17 22:00:00,1.32286,1.32384,1.31642,1.31558,60.80108208467214,85.87429547333998,0.008972215585431225
EUR_USD,2012-12-18 22:00:00,1.32267,1.3308,1.32286,1.32232,62.89084128963912,80.4338723487061,0.010221772468344981
